Song Name,Artists,Artist_ID,Track_ID,Happiness,Contentment,Confidence,Neutral,Sadness,Anger,Fear,Surprise,Disgust,Love,Excitement,Anticipation,Nostalgia,Confusion,Frustration,Longing,Optimism,Times_played,Matched_Emotions,lyrics
Somebody That I Used To Know,"Gotye, Kimbra",2AsusXITU8P25dlRNhcAbG,4wCmqSrbyCgxEXROQE6vtV,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Now and then I think of when we were together
بعضی وقت ها به زمانی که باهم بودیم فکر میکنم
Like when you said you felt so happy you could die
مثل وقتی که میگفتی ممکنه از فرط خوشحالی بمیری
Told myself that you were right for me
به خودم میگفتم که تو برای من بهترینی (مناسب ترین انتخاب برای من هستی)
But felt so lonely in your company
اما کنارت احساس  تنهایی میکردم
But that was love and it's an ache I still remember
اما اون عشق بود و این یک درد که هنوز به یاد میارم
You can get addicted to a certain kind of sadness
تو میتونی به یک نوع خاصی از ناراحتی اعتیاد پیدا کنی
Like resignation to the end, always the end
مثل وقتی که آدم تسلیم میشه تو زندگی وقتی میدونی تهش پایانه و مرگه
So when we found that we could not make sense
پس وقتی که فهمیدیم ما به درد هم نمیخوریم
Well, you said that we would still be friends
خب، تو گفتی که ما میتونیم همچنان دوست بمونیم
But I'll admit that I was glad it was over
اما من اعتراف میکنم از اینکه همه چی بینمون تموم شد، خوشحال بودم
But you didn't have to cut me off
ولی تو مجبور نبودی منو از زندگیت حذف کنی
Make out like it never happened and that we were nothing
انگاری که هیچ وقت اتفاقی نیوفتاده و ما هیچی نبودیم
And I don't even need your love
و من حتی احتیاجی به عشق تو ندارم
But you treat me like a stranger and that feels so rough
اما تو با من مثل یک غریبه رفتار میکنی که این حس خیلی بدیه"
Ride,Twenty One Pilots,3YQKmKGau1PzlVlkL1iodx,2Z8WuEywRWYTKe1NybPQEW,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,"I just wanna stay in the sun where I find
\nI know it's hard sometimes
\nPieces of peace in the sun's peace of mind
\nI know it's hard sometimes
\nYeah I think about the end just way too much
\nBut it's fun to fantasize\n\nAll my enemies who wouldn't wish who I was\n\nBut it's fun to fantasize\n\n\n\nOh Oh Ohhh Oh Oh Ohhh I'm falling\n\nSo I'm taking my time on my ride\n\nOh Oh Ohhh I'm falling\n\nSo I'm taking my time on my ride\n\nTaking my time on my ride\n\n\n\n""I'd die for you,"" that's easy to say\n\nWe have a list of people that we would take\n\nA bullet for them, a bullet for you\n\nA bullet for everybody in this room\n\nBut I don't seem to see many bullets coming through\n\nSee many bullets coming through\n\nMetaphorically I'm the man\n\nBut literally I don't know what I'd do\n\n""I'd live for you,"" and that's hard to do\n\nEven harder to say when you know it's not true\n\nEven harder to write when you know that tonight\n\nThere were people back home which are talking to you\n\nBut then you ignore them still\n\nAll these questions they're forming \n\nLike ""who would you live for?"" ""Who would you die for?"" \n\nAnd ""would you ever kill?"" \n\n\n\nOh Oh Ohhh Oh Oh Ohhh I'm falling\n\nSo I'm taking my time on my ride\n\nOh Oh Ohhh I'm falling\n\nSo I'm taking my time on my ride\n\nTaking my time on my ride\n\n\n\nI've been thinking too much\n\nI've been thinking too much\n\nI've been thinking too much\n\nI've been thinking too much\n\nHelp me\n\nI've been thinking too much\n\n(I've been thinking too much)\n\nI've been thinking too much\n\nHelp me\n\nI've been thinking too much\n\n(I've been thinking too much)\n\nI've been thinking too much\n\n\n\nOh Oh Ohh Oh Oh Ohh I'm falling\n\nSo I'm taking my time on my ride Oh Oh Ohh\n\nI'm falling so I'm taking my time\n\nTaking my time on my ride woah oh oh\n\nOh Oh Ohh Oh Oh Ohh I'm falling\n\nSo I'm taking my time on my ride Oh Oh Ohh\n\nI'm falling so I'm taking my time on my\n\n\n\nI've been thinking too much\n\nHelp me\n\nI've been thinking too much\n\nHelp me\n\nI've been thinking too much\n\nI've been thinking too much\n\nI've been thinking too much\n\nHelp me\n\nI've been thinking too much\n\nI've been thinking too much\n\nI've been thinking too much\n\nHelp me"
Believer,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,0CcQNd8CINkwQfe1RDtGV6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"First things first
\nI'm say all the words inside my head
\nI'm fired up and tired of the way that things have been, oh-ooh
\nThe way that things have been, oh-ooh
\nSecond thing second
\nDon't you tell me what you think that I can be\n\nI'm the one at the sail, I'm the master of my sea, oh-ooh\n\nThe master of my sea, oh-ooh\n\n\n\nI was broken from a young age\n\nTaking my sulkin to the masses\n\nWrite down my poems for the few\n\nThat looked at me took to me, shook to me, feeling me\n\nSinging from heart ache from the pain\n\nTake up my message from the veins\n\nSpeaking my lesson from the brain\n\nSeeing the beauty through the...\n\n\n\nPain!\n\nYou made me a, you made me a believer, believer\n\nPain!\n\nYou break me down, you build me up, believer, believer\n\nPain!\n\nI let the bullets fly, oh let them rain\n\nMy life, my love, my drive, it came from...\n\nPain!\n\nYou made me a, you made me a believer, believer\n\n\n\nThird things third\n\nSend a prayer to the ones up above\n\nAll the hate that you've heard has turned your spirit to a dove, oh-ooh\n\nYour spirit up above, oh-ooh\n\n\n\nI was choking in the crowd\n\nLiving my brain up in the cloud\n\nFalling like ashes to the ground\n\nHoping my feelings, they would drown\n\nBut they never did, ever lived, ebbing and flowing\n\nInhibited, limited\n\nTill it broke up and it rained down\n\nIt rained down, like...\n\n\n\nPain!\n\nYou made me a, you made me a believer, believer\n\nPain!\n\nYou break me down, you build me up, believer, believer\n\nPain!\n\nI let the bullets fly, oh let them rain\n\nMy life, my love, my drive, they came from...\n\nPain!\n\nYou made me a, you made me a believer, believer\n\n\n\nLast things last\n\nBy the grace of the fire and the flames\n\nYou're the face of the future, you're the blood in my veins, oh-ooh\n\nThe blood in my veins, oh-ooh\n\nBut they never did, ever lived, ebbing and flowing\n\nInhibited, limited\n\nTill it broke up and it rained down\n\nIt rained down, like...\n\n\n\nPain!\n\nYou made me a, you made me a believer, believer\n\nPain!\n\nYou break me down, you build me up, believer, believer\n\nPain!\n\nI let the bullets fly, oh let them rain\n\nMy life, my love, my drive, they came from...\n\nPain!\n\nYou made me a, you made me a believer, believer"
Thunder,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,0tKcYR2II1VCQWT79i5NrW,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,"Just a young gun with a quick fuse
\nI was uptight, wanna let loose
\nI was dreaming of bigger things in
\nAnd wanna leave my own life behind
\nNot a yes sir, not a follower
\nFit the box, fit the mold\n\nHave a seat in the foyer, take a number\n\nI was lightning before the thunder\n\n\n\nThunder, thunder\n\nThunder, thun-, thunder\n\nThun-thun-thunder, thunder, thunder\n\nThunder, thun-, thunder\n\nThun-thun-thunder, thunder\n\n\n\nThunder, feel the thunder\n\nLightning and the thunder\n\nThunder, feel the thunder\n\nLightning and the thunder\n\nThunder, thunder\n\nThunder\n\n\n\nKids were laughing in my classes\n\nWhile I was scheming for the masses\n\nWho do you think you are?\n\nDreaming 'bout being a big star\n\nYou say you're basic, you say you're easy\n\nYou're always riding in the back seat\n\nNow I'm smiling from the stage while\n\nYou were clapping in the nose bleeds\n\n\n\nThunder, thunder\n\nThunder, thun-, thunder\n\nThun-thun-thunder, thunder, thunder\n\nThunder, thun-, thunder\n\nThun-thun-thunder, thunder\n\n\n\nThunder, feel the thunder\n\nLightning and the thunder\n\nThunder, feel the thunder\n\nLightning and the thunder\n\nThunder\n\n\n\nThunder, feel the thunder\n\nLightning and the thunder, thunder\n\n\n\nThunder, feel the thunder\n\nLightning and the thunder, thunder\n\nThunder, feel the thunder\n\nLightning and the thunder, thunder\n\nThunder, feel the thunder\n\nLightning and the thunder, thunder\n\nThunder, feel the thunder (feel the)\n\nLightning and the thunder, thunder\n\n\n\nThunder, thun-, thunder\n\nThun-thun-thunder, thunder\n\nThunder, thun-, thunder\n\nThun-thun-thunder, thunder\n\nThunder, thun-, thunder\n\nThun-thun-thunder, thunder\n\nThunder, thun-, thunder\n\nThun-thun-thunder, thunder"
Demons,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,2Oehrcv4Kov0SuIgWyQY9e,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"When the days are cold
\nAnd the cards all fold
\nAnd the saints we see
\nAre all made of gold
\nWhen your dreams all fail\n\nAnd the ones we hail\n\nAre the worst of all\n\nAnd the blood's run stale\n\n\n\nI want to hide the truth\n\nI want to shelter you\n\nBut with the beast inside\n\nThere's nowhere we can hide\n\n\n\nNo matter what we breed\n\nWe still are made of greed\n\nThis is my kingdom come\n\nThis is my kingdom come\n\n\n\nWhen you feel my heat\n\nLook into my eyes\n\nIt's where my demons hide\n\nIt's where my demons hide\n\nDon't get too close\n\nIt's dark inside\n\nIt's where my demons hide\n\nIt's where my demons hide\n\n\n\nWhen the curtain's call\n\nIs the last of all\n\nWhen the lights fade out\n\nAll the sinners crawl\n\n\n\nSo they dug your grave\n\nAnd the masquerade\n\nWill come calling out\n\nAt the mess you made\n\n\n\nDon't want to let you down\n\nBut I am hell bound\n\nThough this is all for you\n\nDon't want to hide the truth\n\n\n\nNo matter what we breed\n\nWe still are made of greed\n\nThis is my kingdom come\n\nThis is my kingdom come\n\n\n\nWhen you feel my heat\n\nLook into my eyes\n\nIt's where my demons hide\n\nIt's where my demons hide\n\nDon't get too close\n\nIt's dark inside\n\nIt's where my demons hide\n\nIt's where my demons hide\n\n\n\nThey say it's what you make\n\nI say it's up to fate\n\nIt's woven in my soul\n\nI need to let you go\n\n\n\nYour eyes, they shine so bright\n\nI want to save their light\n\nI can't escape this now\n\nUnless you show me how\n\n\n\nWhen you feel my heat\n\nLook into my eyes\n\nIt's where my demons hide\n\nIt's where my demons hide\n\nDon't get too close\n\nIt's dark inside\n\nIt's where my demons hide\n\nIt's where my demons hide"
Natural,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,2FY7b99s15jUprqC0M5NCT,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,"Will you hold the line
\nWhen every one of them is giving up or giving in, tell me
\nIn this house of mine
\nNothing ever comes without a consequence or cost, tell me
\nWill the stars align?
\nWill heaven step in? Will it save us from our sin? Will it?\n\n'Cause this house of mine stands strong\n\n\n\nThat's the price you pay\n\nLeave behind your heart and cast away\n\nJust another product of today\n\nRather be the hunter than the prey\n\nAnd you're standing on the edge, face up 'cause you're a...\n\n\n\nNatural\n\nA beating heart of stone\n\nYou gotta be so cold\n\nTo make it in this world\n\nYeah, you're a natural\n\nLiving your life cutthroat\n\nYou gotta be so cold\n\nYeah, you're a natural\n\n\n\nWill somebody\n\nLet me see the light within the dark trees' shadows and\n\nWhat's happenin'?\n\nLookin' through the glass find the wrong within the past knowin'\n\nOh, we are the youth\n\nCall out to the beast, not a word without the peace, facing\n\nA bit of the truth, the truth\n\n\n\nThat's the price you pay\n\nLeave behind your heart and cast away\n\nJust another product of today\n\nRather be the hunter than the prey\n\nAnd you're standing on the edge, face up 'cause you're a...\n\n\n\nNatural\n\nA beating heart of stone\n\nYou gotta be so cold\n\nTo make it in this world\n\nYeah, you're a natural\n\nLiving your life cutthroat\n\nYou gotta be so cold\n\nYeah, you're a natural\n\n\n\nDeep inside me, I'm fading to black, I'm fading\n\nTook an oath by the blood of my hand, won't break it\n\nI can taste it, the end is upon us, I swear\n\nGonna make it\n\nI'm gonna make it\n\n\n\nNatural\n\nA beating heart of stone\n\nYou gotta be so cold\n\nTo make it in this world\n\nYeah, you're a natural\n\nLiving your life cutthroat\n\nYou gotta be so cold\n\nYeah, you're a natural\n\n\n\nNatural\n\nYeah, you're a natural"
Whatever It Takes,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,4IWAyPf1KMq7JCyGeCjTeH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Falling too fast to prepare for this
\nTripping in the world could be dangerous
\nEverybody circling is vulturous
\nNegative, nepotist
\nEverybody waiting for the fall of man
\nEverybody praying for the end of times\n\nEverybody hoping they could be the one\n\nI was born to run, I was born for this\n\nWhip, whip\n\nRun me like a race horse\n\nPull me like a rip cord\n\nBreak me down and build me up\n\nI wanna be the slip, slip\n\nWord upon your lip, lip\n\nLetter that you rip, rip\n\nBreak me down and build me up\n\n\n\nWhatever it takes\n\n'Cause I love the adrenaline in my veins\n\nI do whatever it takes\n\n'Cause I love how it feels when I break the chains\n\nWhatever it takes\n\nYou take me to the top\n\nI'm ready for whatever it takes\n\n'Cause I love the adrenaline in my veins\n\nI do what it takes\n\n\n\nAlways had a fear of being typical\n\nLooking at my body feeling miserable\n\nAlways hanging on to the visual\n\nI wanna be invisible\n\nLooking at my years like a martyrdom\n\nEverybody needs to be a part of them\n\nNever be enough from the particle sum\n\nI was born to run, I was born for this\n\nWhip, whip\n\nRun me like a race horse\n\nPull me like a rip cord\n\nBreak me down and build me up\n\nI wanna be the slip, slip\n\nWord upon your lip, lip\n\nLetter that you rip, rip\n\nBreak me down and build me up\n\n\n\nWhatever it takes\n\n'Cause I love the adrenaline in my veins\n\nI do whatever it takes\n\n'Cause I love how it feels when I break the chains\n\nWhatever it takes\n\nYou take me to the top\n\nI'm ready for whatever it takes\n\n'Cause I love the adrenaline in my veins\n\nI do what it takes\n\n\n\nHypocritical, egotistical\n\nDon't wanna be the parenthetical, hypothetical\n\nWorking onto something that I'm proud of\n\nOut of the box an epoxy to the world and the vision we've lost\n\nI'm an apostrophe\n\nI'm just a symbol to remind you that there's more to see\n\nI'm just a product of the system, a catastrophe\n\nAnd yet a masterpiece, and yet I'm half-diseased\n\nAnd when I am deceased\n\nAt least I go down to the grave and die happily\n\nLeave the body of my soul to be a part of me\n\nI do what it takes\n\n\n\nWhatever it takes\n\n'Cause I love the adrenaline in my veins\n\nI do whatever it takes\n\n'Cause I love how it feels when I break the chains\n\nWhatever it takes\n\nYou take me to the top\n\nI'm ready for whatever it takes\n\n'Cause I love the adrenaline in my veins\n\nI do what it takes"
It's Time,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,3xqF04FdMK7gpIPG3SPFpY,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,"So this is what you meant
\nWhen you said that you were spent
\nAnd now it's time to build from the bottom of the pit
\nRight to the top
\nDon't hold back
\nPacking my bags and giving the academy a rain check\n\n\n\nI don't ever wanna let you down\n\nI don't ever wanna leave this town\n\n'Cause after all\n\nThis city never sleeps at night\n\n\n\nIt's time to begin, isn't it?\n\nI get a little bit bigger, but then I'll admit\n\nI'm just the same as I was\n\nNow don't you understand\n\nThat I'm never changing who I am\n\n\n\nSo this is where you fell\n\nAnd I am left to sell\n\nThe path to heaven runs through miles of clouded hell\n\nRight to the top\n\nDon't look back\n\nTurning to rags and giving the commodities a rain check\n\n\n\nI don't ever wanna let you down\n\nI don't ever wanna leave this town\n\n'Cause after all\n\nThis city never sleeps at night\n\n\n\nIt's time to begin, isn't it?\n\nI get a little bit bigger, but then I'll admit\n\nI'm just the same as I was\n\nNow don't you understand\n\nI'm never changing who I am\n\n\n\nIt's time to begin, isn't it?\n\nI get a little bit bigger, but then I'll admit\n\nI'm just the same as I was\n\nNow don't you understand\n\nI'm never changing who I am\n\n\n\nThis road never looked so lonely\n\nThis house doesn't burn down slowly\n\nTo ashes, to ashes\n\n\n\nIt's time to begin, isn't it?\n\nI get a little bit bigger, but then I'll admit\n\nI'm just the same as I was\n\nNow don't you understand\n\nI'm never changing who I am\n\n\n\nIt's time to begin, isn't it?\n\nI get a little bit bigger, but then I'll admit\n\nI'm just the same as I was\n\nNow don't you understand\n\nI'm never changing who I am"
On Top Of The World,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,4eLSCSELtKxZwXnFbNLXT5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,"If you love somebody
\nBetter tell them while they're here 'cause
\nThey just may run away from you
\nYou'll never know what went well
\nThen again it just depends on\n\nHow long of time is left for you\n\n\n\nI've had the highest mountains\n\nI've had the deepest rivers\n\nYou can have it all but not til you prove it\n\n\n\nNow take it in but don't look down\n\n\n\n'Cause I'm on top of the world, 'ay\n\nI'm on top of the world, 'ay\n\nWaiting on this for a while now\n\nPaying my dues to the dirt\n\nI've been waiting to smile, 'ay\n\nBeen holding it in for a while, 'ay\n\nTake it with me if I can\n\nBeen dreaming of this since a child\n\nI'm on top of the world.\n\n\n\nI've tried to cut these corners\n\nTry to take the easy way out\n\nI kept on falling short of something\n\n\n\nI coulda gave up then but\n\nThen again I couldn't have 'cause\n\nI've traveled all this way for something\n\n\n\nNow take it in but don't look down\n\n\n\n'Cause I'm on top of the world, 'ay\n\nI'm on top of the world, 'ay\n\nWaiting on this for a while now\n\nPaying my dues to the dirt\n\nI've been waiting to smile, 'ay\n\nBeen holding it in for a while, 'ay\n\nTake it with me if I can\n\nBeen dreaming of this since a child\n\nI'm on top of the world.\n\n\n\n'Cause I'm on top of the world, 'ay\n\nI'm on top of the world, 'ay\n\nWaiting on this for a while now\n\nPaying my dues to the dirt\n\nI've been waiting to smile, 'ay\n\nBeen holding it in for a while, 'ay\n\nTake it with me if I can\n\nBeen dreaming of this since a child\n\n\n\nAnd I know it's hard when you're falling down\n\nAnd it's a long way up when you hit the ground\n\nGet up now, get up, get up now.\n\n\n\nAnd I know it's hard when you're falling down\n\nAnd it's a long way up when you hit the ground\n\nGet up now, get up, get up now.\n\n\n\n'Cause I'm on top of the world, 'ay\n\nI'm on top of the world, 'ay\n\nWaiting on this for a while now\n\nPaying my dues to the dirt\n\nI've been waiting to smile, 'ay\n\nBeen holding it in for a while, 'ay\n\nTake it with me if I can\n\nBeen dreaming of this since a child\n\n\n\nI'm on top of the world,"
Gold,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,1WQFOwtI6EfsvRz7wcDbQm,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,"First comes the blessing of all that you've dreamed,
